disbursement_id,authorization_id,beneficiary_id,pillar_id,period,date,amount_paid,channel,disbursing_account,processed_by
DISB-001544,AUTH-001623,BEN-0141,Plus,2025-05,2025-06-06,7932,bank,257-517-3203,PAY-002
DISB-000574,AUTH-000612,BEN-0055,Tech,2025-03,2025-03-29,11971,mobile_money,576-287-0146x2638,PAY-002
DISB-001502,AUTH-001581,BEN-0137,Vocational,2025-04,2025-05-07," KES 10,123 ",mobile_money,728-860-4765x801,PAY-002
DISB-002003,AUTH-002106,BEN-0184,Tech,2025-03,2025-04-01,12075,bank,001-308-242-8910x77119,PAY-003
DISB-000602,AUTH-000642,BEN-0057,Tech,2025-05,2025-06-20,12160,bank,325-700-2921x85156,PAY-003
DISB-001677,AUTH-001759,BEN-0153,Vocational,2026-01,2026-01-15,10039,bank,317-702-8140x69375,PAY-001
DISB-000434,AUTH-000459,BEN-0041,Plus,2025-10,2025-10-18,7948,bank,(282)774-2257,PAY-003
DISB-000499,AUTH-000537,BEN-0049,Scholarship,2025-12,2025-12-31,15099,mobile_money,001-710-256-4814x9177,PAY-004
DISB-001948,AUTH-002043,BEN-0178,Plus,2025-03,2025-04-16,8091,mobile_money,521-947-6492x5158,PAY-004
DISB-001687,AUTH-001769,BEN-0154,Plus,2026-03,2026-03-24,8045,bank,(854)878-1376x742,PAY-004
DISB-001943,AUTH-002038,BEN-0178,Plus,2025-11,2025-11-26,7869,mobile_money,521-947-6492x5158,PAY-002
DISB-000003,AUTH-000003,BEN-0001,Tech,2025-08,2025-09-10,12235,bank,876-379-7643x815,PAY-001
DISB-001865,AUTH-001960,BEN-0171,Plus,2025-03,2025-03-12,8124,mobile_money,(406)534-5911,PAY-001
DISB-001191,AUTH-001255,BEN-0111,Scholarship,2025-04,2025-04-24,15211,mobile_money,555.885.5665x939,PAY-001
DISB-000837,AUTH-000886,BEN-0077,Scholarship,2025-10,2025-10-07,15233,bank,498.427.0808x697,PAY-001
DISB-000449,AUTH-000476,BEN-0043,Scholarship,2026-04,2026-04-13,15008,bank,709.658.4982,PAY-003
DISB-001120,AUTH-001182,BEN-0103,Plus,2026-06,2026-07-02,7861,mobile_money,672-928-2005x5778,PAY-004
DISB-000017,AUTH-000018,BEN-0002,Scholarship,2025-02,2025-03-01,15215,bank,988.351.6060,PAY-002
DISB-001827,AUTH-001920,BEN-0168,Scholarship,2025-04,2026-04-09,14964,bank,249.854.5089x2038,PAY-004
DISB-001879,AUTH-001974,BEN-0172,Plus,2026-03,2026-03-19,7924,bank,529-254-3165x266,PAY-001
DISB-001497,AUTH-001576,BEN-0137,Vocational,2026-02,2026-03-07,10101,bank,728-860-4765x801,PAY-002
DISB-001607,AUTH-001687,BEN-0147,Vocational,2026-03,2026-03-19,9883,bank,4632356939,PAY-002
DISB-002110,AUTH-002214,BEN-0195,Scholarship,2025-04,2025-04-22," KES 14,797 ",mobile_money,+1-270-902-6876x811,PAY-002
DISB-001845,AUTH-001940,BEN-0169,Vocational,2026-01,2026-01-25,12155,bank,+1-451-758-6734,PAY-004
DISB-000485,AUTH-000519,BEN-0047,Scholarship,2026-01,2026-02-12,15182,bank,+1-383-264-0376x137,PAY-002
DISB-000981,AUTH-001040,BEN-0091,Tech,2025-04,,11878,bank,001-329-584-2579,PAY-004
DISB-000542,AUTH-000580,BEN-0051,Vocational,2025-03,2025-04-13,10080,bank,001-332-506-0385x05064,PAY-001
DISB-000721,AUTH-000769,BEN-0068,Tech,2025-09,2025-09-26,10216,bank,346.955.4947,PAY-002
DISB-001505,AUTH-001584,BEN-0137,Vocational,2026-01,2026-01-25,10128,bank,728-860-4765x801,PAY-004
DISB-000896,AUTH-000948,BEN-0083,Plus,2025-03,2025-03-30,6515,bank,(607)350-1102,PAY-003
DISB-000659,AUTH-000707,BEN-0063,Tech,2026-03,2026-03-29,12206,bank,202.946.2996x0653,PAY-001
DISB-001647,AUTH-001727,BEN-0150,Vocational,2025-03,2025-03-14,9938,bank,988.317.8847x9513,PAY-004
DISB-001310,AUTH-001382,BEN-0122,Vocational,2025-02,2025-03-12,9834,mobile_money,209.940.7778,PAY-002
DISB-001847,AUTH-001942,BEN-0169,Vocational,2025-07,2025-07-18,10044,mobile_money,+1-451-758-6734,PAY-001
DISB-000491,AUTH-000526,BEN-0048,Tech,2025-03,2025-03-28,11956,mobile_money,(761)888-9241x41832,PAY-002
DISB-000153,AUTH-000158,BEN-0013,Tech,2025-09,2025-09-19,8595,mobile_money,712.317.2715,PAY-001
DISB-000029,AUTH-000030,BEN-0003,Tech,2025-10,2025-10-12,12176,mobile_money,581-388-3552,PAY-004
DISB-001125,AUTH-001187,BEN-0104,Plus,2025-07,2025-08-01,8108,bank,780.577.4064x9308,PAY-001
DISB-001292,AUTH-001360,BEN-0120,Plus,2025-10,2025-10-30,7996,mobile_money,(256)599-9880x8177,PAY-003
DISB-001538,AUTH-001617,BEN-0141,Plus,2025-11,2025-12-06,8090,bank,257-517-3203,PAY-002
DISB-001104,AUTH-001166,BEN-0101,Scholarship,2026-03,2026-03-24," KES 15,290 ",mobile_money,+1-824-655-8771,PAY-001
DISB-001761,AUTH-001846,BEN-0161,Scholarship,2025-09,2025-10-02,14717,mobile_money,(813)967-4994x6579,PAY-004
DISB-001106,AUTH-001168,BEN-0101,Scholarship,2025-10,2025-11-10,15273,mobile_money,+1-824-655-8771,PAY-001
DISB-001809,AUTH-001896,BEN-0165,Tech,2025-05,2025-05-20,9605,bank,583-344-0496,PAY-003
DISB-002122,AUTH-002228,BEN-0196,Vocational,2025-03,2025-03-24," KES 9,926 ",mobile_money,+1-543-837-5047x930,PAY-001
DISB-001024,AUTH-001086,BEN-0094,Plus,2026-05,2026-06-15,7916,mobile_money,+1-702-360-1279x61143,PAY-004
DISB-001452,AUTH-001529,BEN-0134,Scholarship,2025-08,24/08/2025,15177,mobile_money,001-247-781-8913x71894,PAY-001
DISB-000541,AUTH-000579,BEN-0051,Vocational,2025-02,2025-02-11,10157,bank,001-332-506-0385x05064,PAY-002
DISB-000184,AUTH-000191,BEN-0016,Vocational,2025-05,2025-06-08,10116,bank,+1-464-771-0276x77359,PAY-003
DISB-000455,AUTH-000485,BEN-0043,Scholarship,2025-08,2025-09-06,15261,bank,709.658.4982,PAY-001
DISB-000738,AUTH-000786,BEN-0070,Scholarship,2025-10,2025-10-15,15207,bank,001-742-810-4478,PAY-003
DISB-001375,AUTH-001450,BEN-0127,Vocational,2026-05,2026-05-24,10153,mobile_money,923.207.6810x40915,PAY-003
DISB-000354,AUTH-000372,BEN-0033,Plus,2025-11,2025-12-01,7286,mobile_money,842-493-9685,PAY-002
DISB-000137,AUTH-000141,BEN-0011,Plus,2025-07,2025-07-17,7871,mobile_money,615-366-7652x775,PAY-002
DISB-000767,AUTH-000815,BEN-0072,Vocational,2025-07,2025-07-23,10139,mobile_money,235.364.2087x37530,PAY-003
DISB-001331,AUTH-001404,BEN-0123,Tech,2026-06,2026-06-24,12024,mobile_money,(622)749-9982x79501,PAY-001
DISB-001134,AUTH-001196,BEN-0105,Scholarship,2026-03,2026-03-21,15090,bank,217-497-4973x5020,PAY-002
DISB-001626,AUTH-001706,BEN-0148,Plus,2025-12,2025-12-14,8136,mobile_money,907-942-7990,PAY-002
DISB-001964,AUTH-002061,BEN-0180,Scholarship,2025-02,2025-02-27,15164,bank,294.252.3219x416,PAY-004
DISB-001679,AUTH-001761,BEN-0153,Vocational,2025-06,2025-07-10,10114,mobile_money,317-702-8140x69375,PAY-001
DISB-002072,AUTH-002176,BEN-0190,Plus,2025-06,2025-07-12,7990,bank,001-449-975-6792,PAY-002
DISB-000681,AUTH-000729,BEN-0064,Tech,2026-06,2026-07-06,12181,mobile_money,001-278-450-8214x8628,PAY-001
DISB-001900,AUTH-001995,BEN-0174,Plus,2025-11,2025-11-24,8153,mobile_money,+1-736-269-4118x00537,PAY-002
DISB-001030,AUTH-001092,BEN-0095,Tech,2026-03,2026-04-07,12110,mobile_money,692.805.3021,PAY-003
DISB-001229,AUTH-001294,BEN-0114,Scholarship,2026-01,2026-02-02,16119,mobile_money,516-586-2278x376,PAY-004
DISB-000620,AUTH-000663,BEN-0059,Vocational,2026-04,2026-03-12,9533,bank,249.854.5089x2038,PAY-002
DISB-000154,AUTH-000159,BEN-0013,Tech,2026-02,2026-02-24,11229,mobile_money,712.317.2715,PAY-001
DISB-001491,AUTH-001570,BEN-0136,Vocational,2025-05,2025-05-28,9867,mobile_money,(880)851-2927,PAY-004
DISB-000783,AUTH-000831,BEN-0073,Scholarship,2025-03,2025-04-16,14920,mobile_money,3027255794,PAY-002
DISB-002009,AUTH-002112,BEN-0184,Tech,2025-04,2025-05-14,12186,bank,001-308-242-8910x77119,PAY-002
DISB-001173,AUTH-001237,BEN-0109,Tech,2025-12,2026-01-13,11793,mobile_money,(394)256-5118,PAY-001
DISB-001018,AUTH-001080,BEN-0094,Plus,2025-05,2025-05-20,8031,bank,+1-702-360-1279x61143,PAY-001
DISB-000080,AUTH-000081,BEN-0007,Vocational,2026-01,2026-01-25," KES 9,876 ",mobile_money,+1-937-994-7383x47359,PAY-002
DISB-001757,AUTH-001842,BEN-0160,Plus,2025-08,2026-03-22,8019,mobile_money,249.854.5089x2038,PAY-001
DISB-001543,AUTH-001622,BEN-0141,Plus,2025-09,2025-09-20,8139,mobile_money,257-517-3203,PAY-003
DISB-001830,AUTH-001923,BEN-0168,Scholarship,2025-10,2026-04-10,11176,mobile_money,249.854.5089x2038,PAY-004
DISB-001746,AUTH-001830,BEN-0159,Plus,2025-02,,7986,bank,293.389.1190x83342,PAY-002
DISB-001515,AUTH-001594,BEN-0138,Scholarship,2025-11,2025-12-02,14760,mobile_money,553.344.3009x109,PAY-001
DISB-002154,AUTH-002262,BEN-0199,Tech,2026-01,2026-02-07,11823,bank,+1-908-804-6619x63990,PAY-001
DISB-001441,AUTH-001518,BEN-0132,Scholarship,2025-10,2025-10-16,15285,mobile_money,8365965666,PAY-003
DISB-001022,AUTH-001084,BEN-0094,Plus,2025-10,17/10/2025,6613,mobile_money,+1-702-360-1279x61143,PAY-004
DISB-000313,AUTH-000327,BEN-0028,Vocational,2025-04,20/04/2025,10022,bank,(428)873-3427x0866,PAY-004
DISB-000063,AUTH-000064,BEN-0006,Vocational,2025-03,2025-04-06,10058,bank,(752)981-6850x5423,PAY-002
DISB-000372,AUTH-000393,BEN-0036,Plus,2025-07,2025-07-28,6974,bank,(592)745-9375x26547,PAY-004
DISB-001556,AUTH-001635,BEN-0142,Tech,2026-01,2026-01-21,11792,bank,+1-407-390-3202x0417,PAY-004
DISB-000805,AUTH-000853,BEN-0075,Scholarship,2026-05,2026-05-28,15017,bank,986.363.1779,PAY-004
DISB-000629,AUTH-000674,BEN-0060,Plus,2025-10,2025-10-22,7940,bank,001-687-920-5061,PAY-002
DISB-001443,AUTH-001520,BEN-0133,Scholarship,2025-06,2025-06-19,14839,mobile_money,(867)996-9278,PAY-003
DISB-000699,AUTH-000747,BEN-0066,Vocational,2026-03,2026-04-12,9834,bank,743.674.8969x108,PAY-003
DISB-000923,AUTH-000980,BEN-0085,Scholarship,2026-04,2026-04-27,15239,mobile_money,(939)343-1290,PAY-004
DISB-000589,AUTH-000627,BEN-0056,Plus,2025-04,2025-05-06,8063,bank,7397652239,PAY-004
DISB-001444,AUTH-001521,BEN-0133,Scholarship,2026-04,2026-04-25,14993,mobile_money,(867)996-9278,PAY-003
DISB-001568,AUTH-001647,BEN-0143,Scholarship,2026-04,11/05/2026,14848,bank,(225)982-7390x21962,PAY-003
DISB-002143,AUTH-002251,BEN-0198,Vocational,2025-03,2025-03-17,10070,bank,+1-710-276-0954x3173,PAY-002
DISB-000820,AUTH-000869,BEN-0076,Vocational,2025-08,2025-08-31,10144,mobile_money,758.799.7571x130,PAY-001
DISB-000007,AUTH-000007,BEN-0001,Tech,2025-04,2025-05-01,11804,bank,876-379-7643x815,PAY-004
DISB-000841,AUTH-000890,BEN-0077,Scholarship,2025-06,2025-06-25,14738,mobile_money,498.427.0808x697,PAY-002
DISB-000474,AUTH-000508,BEN-0046,Tech,2025-08,2025-09-02,12143,bank,001-922-518-9092x75326,PAY-004
DISB-001999,AUTH-002102,BEN-0184,Tech,2025-08,22/08/2025,12060,bank,001-308-242-8910x77119,PAY-001
DISB-001276,AUTH-001344,BEN-0119,Scholarship,2025-08,2025-08-31,15268,bank,(417)428-9752x677,PAY-003
DISB-000588,AUTH-000626,BEN-0056,Plus,2026-03,2026-04-01,7902,mobile_money,7397652239,PAY-002
DISB-001473,AUTH-001550,BEN-0135,Vocational,2025-09,2025-09-28,9806,bank,+1-249-640-7929x049,PAY-001
DISB-001504,AUTH-001583,BEN-0137,Vocational,2026-06,2026-07-02," KES 9,991 ",bank,728-860-4765x801,PAY-001
DISB-001656,AUTH-001737,BEN-0151,Vocational,2025-04,2026-03-08,9283,mobile_money,249.854.5089x2038,PAY-003
DISB-000018,AUTH-000019,BEN-0002,Scholarship,2026-06,,15117,bank,988.351.6060,PAY-003
DISB-001334,AUTH-001407,BEN-0123,Tech,2025-08,2025-09-02," KES 11,802 ",mobile_money,(622)749-9982x79501,PAY-004
DISB-001453,AUTH-001530,BEN-0134,Scholarship,2025-01,2025-01-13,15213,mobile_money,001-247-781-8913x71894,PAY-002
DISB-000975,AUTH-001034,BEN-0091,Tech,2025-12,2025-12-19,11993,mobile_money,001-329-584-2579,PAY-001
DISB-000416,AUTH-000438,BEN-0040,Scholarship,2026-04,2026-04-03,12513,bank,249.854.5089x2038,PAY-002
DISB-001734,AUTH-001816,BEN-0157,Plus,2025-01,2025-01-26,8102,bank,(383)838-9888,PAY-003
DISB-000270,AUTH-000282,BEN-0025,Plus,2026-02,2026-02-18," KES 8,092 ",bank,971.239.7187x07286,PAY-004
DISB-002162,AUTH-002270,BEN-0200,Vocational,2025-11,2025-11-22,10007,mobile_money,623.420.0249x685,PAY-002
DISB-001324,AUTH-001397,BEN-0123,Tech,2026-01,2026-02-04,12158,bank,(622)749-9982x79501,PAY-004
DISB-000957,AUTH-001015,BEN-0089,Vocational,2026-06,2026-07-07,10158,bank,(566)859-1846,PAY-001
DISB-000349,AUTH-000367,BEN-0032,Vocational,2025-05,2025-05-20,10024,bank,001-234-410-1666x870,PAY-001
DISB-001778,AUTH-001864,BEN-0162,Scholarship,2025-11,2025-12-08,14971,mobile_money,+1-287-273-4778x48588,PAY-003
DISB-001263,AUTH-001329,BEN-0117,Vocational,2026-02,2026-02-24,9951,mobile_money,584.404.6084,PAY-004
DISB-000727,AUTH-000775,BEN-0069,Tech,2025-07,2025-07-29,12078,bank,352.450.0743x2927,PAY-003
DISB-000464,AUTH-000497,BEN-0045,Scholarship,2025-02,2026-03-25,15176,mobile_money,249.854.5089x2038,PAY-002
DISB-001406,AUTH-001481,BEN-0129,Tech,2025-12,2026-01-01,12219,mobile_money,817.447.7332x945,PAY-004
DISB-001309,AUTH-001381,BEN-0122,Vocational,2026-01,2026-01-11,10088,mobile_money,209.940.7778,PAY-001
DISB-001791,AUTH-001878,BEN-0164,Scholarship,2026-01,2026-02-06,14987,bank,941-852-0850,PAY-002
DISB-000431,AUTH-000456,BEN-0041,Plus,2025-09,2025-09-20,8009,mobile_money,(282)774-2257,PAY-003
DISB-001623,AUTH-001703,BEN-0148,Plus,2025-10,2025-10-20,8005,mobile_money,907-942-7990,PAY-004
DISB-000658,AUTH-000706,BEN-0063,Tech,2026-02,2026-02-22,11812,mobile_money,202.946.2996x0653,PAY-001
DISB-001640,AUTH-001720,BEN-0150,Vocational,2026-02,2026-03-15,9877,bank,988.317.8847x9513,PAY-002
DISB-001869,AUTH-001964,BEN-0171,Plus,2025-12,2026-01-01," KES 7,868 ",bank,(406)534-5911,PAY-004
DISB-001736,AUTH-001818,BEN-0158,Scholarship,2026-06,2026-03-31,12639,mobile_money,249.854.5089x2038,PAY-002
DISB-000053,AUTH-000054,BEN-0005,Scholarship,2025-10,2025-11-07,14769,bank,820.737.7889x25546,PAY-004
DISB-001302,AUTH-001374,BEN-0122,Vocational,2025-11,2025-12-11,9885,mobile_money,209.940.7778,PAY-003
DISB-001708,AUTH-001790,BEN-0155,Vocational,2026-05,2026-05-30,9860,bank,001-647-687-3002,PAY-002
DISB-000688,AUTH-000736,BEN-0065,Plus,2026-05,2026-06-07,7842,mobile_money,540-560-2933,PAY-001
DISB-000549,AUTH-000587,BEN-0052,Vocational,2025-06,2025-07-11,10150,bank,356-455-7431x329,PAY-002
DISB-000553,AUTH-000591,BEN-0052,Vocational,2025-12,2026-01-05," KES 10,104 ",mobile_money,356-455-7431x329,PAY-003
DISB-001279,AUTH-001347,BEN-0119,Scholarship,2026-03,2026-04-14,14988,mobile_money,(417)428-9752x677,PAY-003
DISB-000096,AUTH-000097,BEN-0007,Vocational,2025-09,,9958,mobile_money,+1-937-994-7383x47359,PAY-003
DISB-001565,AUTH-001644,BEN-0143,Scholarship,2025-03,,15219,bank,(225)982-7390x21962,PAY-001
DISB-000092,AUTH-000093,BEN-0007,Vocational,2026-05,2026-06-06,9999,mobile_money,+1-937-994-7383x47359,PAY-003
DISB-001892,AUTH-001987,BEN-0174,Plus,2026-03,2026-04-13,7904,mobile_money,+1-736-269-4118x00537,PAY-004
DISB-001439,AUTH-001516,BEN-0132,Scholarship,2026-02,2026-03-19,15155,mobile_money,8365965666,PAY-001
DISB-000925,AUTH-000982,BEN-0085,Scholarship,2025-07,2025-08-04,15238,bank,(939)343-1290,PAY-003
DISB-001174,AUTH-001238,BEN-0109,Tech,2025-05,2025-06-11,11980,mobile_money,(394)256-5118,PAY-001
DISB-000719,AUTH-000767,BEN-0068,Tech,2026-06,2026-06-21,12012,bank,346.955.4947,PAY-003
DISB-000644,AUTH-000689,BEN-0061,Scholarship,2025-01,2025-01-15,11804,mobile_money,001-502-211-5869,PAY-004
DISB-001411,AUTH-001487,BEN-0130,Vocational,2025-09,2025-09-26,7299,mobile_money,+1-476-996-3938,PAY-001
DISB-000537,AUTH-000575,BEN-0051,Vocational,2025-06,2025-07-15,10099,mobile_money,001-332-506-0385x05064,PAY-004
DISB-001291,AUTH-001359,BEN-0120,Plus,2025-11,2025-11-26,8075,bank,(256)599-9880x8177,PAY-003
DISB-001782,AUTH-001869,BEN-0163,Scholarship,2026-04,2026-04-15,15154,bank,(447)796-9545x0090,PAY-004
DISB-002068,AUTH-002172,BEN-0190,Plus,2025-07,2025-08-08,7928,mobile_money,001-449-975-6792,PAY-002
DISB-001905,AUTH-002000,BEN-0175,Vocational,2025-12,2026-01-11,10045,bank,(774)856-4494,PAY-004
DISB-001810,AUTH-001897,BEN-0165,Tech,2025-04,2025-04-21,12231,bank,583-344-0496,PAY-004
DISB-001316,AUTH-001388,BEN-0122,Vocational,2025-10,2025-11-01," KES 10,015 ",mobile_money,209.940.7778,PAY-001
DISB-002038,AUTH-002142,BEN-0187,Tech,2025-08,2025-08-26,12164,bank,688-548-5200,PAY-004
DISB-000043,AUTH-000044,BEN-0004,Plus,2026-04,2026-05-06," KES 8,100 ",mobile_money,001-205-781-4770,PAY-004
DISB-001555,AUTH-001634,BEN-0142,Tech,2025-09,2025-10-13,11835,mobile_money,+1-407-390-3202x0417,PAY-003
DISB-000522,AUTH-000560,BEN-0050,Scholarship,2025-08,2025-08-23,14722,bank,265.441.9518,PAY-004
DISB-001618,AUTH-001698,BEN-0148,Plus,2026-05,2026-05-12,8046,mobile_money,907-942-7990,PAY-001
DISB-000860,AUTH-000909,BEN-0079,Plus,2025-10,2025-10-16,8138,mobile_money,880.557.1983,PAY-003
DISB-000273,AUTH-000285,BEN-0025,Plus,2026-03,2026-04-09,7954,mobile_money,971.239.7187x07286,PAY-004
DISB-000594,AUTH-000632,BEN-0056,Plus,2025-08,2025-08-28,7979,mobile_money,7397652239,PAY-003
DISB-000487,AUTH-000522,BEN-0048,Tech,2025-01,2025-01-31,12015,mobile_money,(761)888-9241x41832,PAY-004
DISB-000060,AUTH-000061,BEN-0005,Scholarship,2025-07,2025-07-31,15049,mobile_money,820.737.7889x25546,PAY-002
DISB-001627,AUTH-001707,BEN-0148,Plus,2025-11,2025-12-07,7902,bank,907-942-7990,PAY-003
DISB-000863,AUTH-000912,BEN-0079,Plus,2026-02,17/03/2026,7900,mobile_money,880.557.1983,PAY-004
DISB-000849,AUTH-000898,BEN-0078,Plus,2025-08,2025-08-20,7911,bank,001-783-333-9452x288,PAY-003
DISB-000188,AUTH-000196,BEN-0016,Vocational,2025-06,2025-06-17," KES 9,198 ",mobile_money,+1-464-771-0276x77359,PAY-001
DISB-000835,AUTH-000884,BEN-0077,Scholarship,2026-02,2026-03-14,14858,bank,498.427.0808x697,PAY-004
DISB-000219,AUTH-000229,BEN-0019,Plus,2025-04,2025-05-03,7933,mobile_money,(551)269-4097x499,PAY-001
DISB-001352,AUTH-001425,BEN-0126,Vocational,2026-02,2026-03-21,10146,mobile_money,249.854.5089x2038,PAY-002
DISB-000666,AUTH-000714,BEN-0063,Tech,2025-05,2025-05-31,12009,bank,202.946.2996x0653,PAY-002
DISB-000152,AUTH-000157,BEN-0013,Tech,2025-10,2025-10-17,12208,mobile_money,712.317.2715,PAY-003
DISB-000606,AUTH-000646,BEN-0057,Tech,2025-08,2025-08-24,11893,bank,325-700-2921x85156,PAY-004
DISB-001895,AUTH-001990,BEN-0174,Plus,2025-01,2025-02-07,7921,mobile_money,+1-736-269-4118x00537,PAY-003
DISB-001382,AUTH-001457,BEN-0128,Tech,2026-06,2026-07-11,12207,mobile_money,585.485.4249,PAY-001
DISB-000289,AUTH-000301,BEN-0026,Tech,2025-10,2025-10-18," KES 12,188 ",bank,+1-982-851-2868x23004,PAY-004
DISB-000766,AUTH-000814,BEN-0072,Vocational,2025-08,2025-08-16,10166,bank,235.364.2087x37530,PAY-002
DISB-000667,AUTH-000715,BEN-0063,Tech,2025-11,2025-12-02,12064,mobile_money,202.946.2996x0653,PAY-003
DISB-000239,AUTH-000249,BEN-0021,Vocational,2025-05,16/05/2025,10085,bank,+1-547-533-8484x2199,PAY-002
DISB-001501,AUTH-001580,BEN-0137,Vocational,2025-11,2025-12-01,9928,bank,728-860-4765x801,PAY-001
DISB-000807,AUTH-000855,BEN-0075,Scholarship,2025-12,2026-01-09,15101,mobile_money,986.363.1779,PAY-004
DISB-000016,AUTH-000017,BEN-0002,Scholarship,2025-09,2025-10-07,15043,bank,988.351.6060,PAY-001
DISB-000335,AUTH-000353,BEN-0030,Scholarship,2026-05,2026-05-27,14856,bank,(504)789-9642,PAY-001
DISB-000074,AUTH-000075,BEN-0006,Vocational,2025-08,2025-09-03,9564,bank,(752)981-6850x5423,PAY-003
DISB-000146,AUTH-000151,BEN-0012,Plus,2026-06,2026-06-21,7872,bank,001-220-429-7021x3556,PAY-002
DISB-001826,AUTH-001918,BEN-0167,Plus,2026-04,2026-03-18,6214,bank,249.854.5089x2038,PAY-003
DISB-001290,AUTH-001358,BEN-0120,Plus,2026-02,2026-02-26,7895,mobile_money,(256)599-9880x8177,PAY-004
DISB-000191,AUTH-000199,BEN-0016,Vocational,2025-02,2025-02-24,7692,bank,+1-464-771-0276x77359,PAY-001
DISB-000643,AUTH-000688,BEN-0061,Scholarship,2026-01,2026-01-19,11740,bank,001-502-211-5869,PAY-004
DISB-001418,AUTH-001494,BEN-0131,Tech,2026-01,2026-01-29,12121,mobile_money,296-457-0132,PAY-002
DISB-001436,AUTH-001513,BEN-0132,Scholarship,2025-09,2025-09-16,14937,bank,8365965666,PAY-002
DISB-001525,AUTH-001604,BEN-0139,Vocational,2025-06,20/07/2025,9911,bank,001-654-421-4066x504,PAY-002
DISB-000671,AUTH-000719,BEN-0063,Tech,2025-06,2025-06-24,12237,mobile_money,202.946.2996x0653,PAY-002
DISB-000343,AUTH-000361,BEN-0032,Vocational,2025-07,2025-07-17,10079,mobile_money,001-234-410-1666x870,PAY-001
DISB-001449,AUTH-001526,BEN-0133,Scholarship,2026-03,2026-03-26,15109,mobile_money,(867)996-9278,PAY-001
DISB-002123,AUTH-002229,BEN-0196,Vocational,2026-01,2026-01-20," KES 10,145 ",bank,+1-543-837-5047x930,PAY-003
DISB-001091,AUTH-001153,BEN-0100,Plus,2025-10,2025-10-25,8126,mobile_money,620-734-7175,PAY-003
DISB-000419,AUTH-000441,BEN-0040,Scholarship,2026-02,2026-04-06,14766,mobile_money,249.854.5089x2038,PAY-003
DISB-001213,AUTH-001277,BEN-0113,Scholarship,2026-03,2026-04-09,15175,mobile_money,(610)255-6613x9060,PAY-002
DISB-000814,AUTH-000863,BEN-0075,Scholarship,2025-08,2025-08-11,17413,mobile_money,986.363.1779,PAY-001
DISB-001593,AUTH-001673,BEN-0146,Scholarship,2025-09,2025-10-09,15286,mobile_money,(652)473-5435x2090,PAY-002
DISB-001163,AUTH-001227,BEN-0107,Plus,2025-02,2025-02-21,7992,mobile_money,792.451.3271x9500,PAY-004
DISB-000309,AUTH-000323,BEN-0028,Vocational,2025-02,2025-03-09,10006,mobile_money,(428)873-3427x0866,PAY-001
DISB-001631,AUTH-001711,BEN-0149,Vocational,2025-05,2025-06-09,9851,bank,001-408-350-1657x9055,PAY-004
DISB-000964,AUTH-001023,BEN-0089,Vocational,2025-02,2025-03-13,9871,bank,(566)859-1846,PAY-002
DISB-000747,AUTH-000795,BEN-0070,Scholarship,2025-12,2026-01-16,14895,mobile_money,001-742-810-4478,PAY-003
DISB-000185,AUTH-000192,BEN-0016,Vocational,2026-02,2026-02-23,9886,mobile_money,+1-464-771-0276x77359,PAY-003
DISB-000176,AUTH-000183,BEN-0015,Vocational,2025-03,15/04/2025,9950,mobile_money,414-438-4249x8182,PAY-004
DISB-000708,AUTH-000756,BEN-0067,Scholarship,2025-03,2025-03-28,15116,mobile_money,6994353875,PAY-003
DISB-000839,AUTH-000888,BEN-0077,Scholarship,2025-11,2025-11-29,15297,bank,498.427.0808x697,PAY-002
DISB-000319,AUTH-000334,BEN-0029,Vocational,2025-03,2025-03-26,10108,mobile_money,603-831-7393x6385,PAY-001
DISB-000217,AUTH-000227,BEN-0018,Tech,2026-01,2026-02-02,11474,bank,478.549.9121x65585,PAY-002
DISB-000062,AUTH-000063,BEN-0005,Scholarship,2025-02,2025-03-21,14974,mobile_money,820.737.7889x25546,PAY-004
DISB-001969,AUTH-002066,BEN-0180,Scholarship,2025-05,2025-06-02,14929,bank,294.252.3219x416,PAY-001
DISB-001350,AUTH-001423,BEN-0125,Vocational,2025-04,2026-04-11,8917,bank,249.854.5089x2038,PAY-002
DISB-000579,AUTH-000617,BEN-0055,Tech,2025-10,2025-10-18,11887,bank,576-287-0146x2638,PAY-004
DISB-000089,AUTH-000090,BEN-0007,Vocational,2025-03,2025-04-18,9831,bank,+1-937-994-7383x47359,PAY-003
DISB-001213,AUTH-001277,BEN-0113,Scholarship,2026-03,2026-04-09,15175,mobile_money,(610)255-6613x9060,PAY-002
DISB-001226,AUTH-001291,BEN-0114,Scholarship,2026-04,2026-04-22,15261,mobile_money,516-586-2278x376,PAY-004
DISB-002027,AUTH-002131,BEN-0186,Vocational,2025-07,2025-08-02,10156,mobile_money,+1-884-966-8455x04892,PAY-002
DISB-001676,AUTH-001758,BEN-0153,Vocational,2025-04,2025-04-28,9953,mobile_money,317-702-8140x69375,PAY-002
DISB-000920,AUTH-000977,BEN-0085,Scholarship,2025-08,2025-08-20,15287,mobile_money,(939)343-1290,PAY-004
