disbursement_id,authorization_id,beneficiary_id,pillar_id,period,date,amount_paid,channel,disbursing_account,processed_by
DISB-001628,AUTH-001705,BEN-0151,Vocational,2025-11,2026-04-06,10149,mobile_money,249.854.5089x2038,PAY-004
DISB-001354,AUTH-001427,BEN-0126,Vocational,2025-02,2026-04-02,12525,mobile_money,249.854.5089x2038,PAY-001
DISB-000184,AUTH-000192,BEN-0017,Scholarship,2026-03,2026-04-13,14866,mobile_money,774.270.1687x339,PAY-003
DISB-001097,AUTH-001157,BEN-0102,Plus,2025-11,,7321,bank,249.854.5089x2038,PAY-001
DISB-001096,AUTH-001156,BEN-0102,Plus,2025-04,2026-03-22,8090,bank,249.854.5089x2038,PAY-003
DISB-000171,AUTH-000179,BEN-0016,Vocational,2026-06,2026-07-10,10058,bank,+1-464-771-0276x77359,PAY-001
DISB-001835,AUTH-001924,BEN-0173,Tech,2026-02,2026-02-23," KES 12,001 ",bank,(577)613-3344x76263,PAY-004
DISB-001924,AUTH-002016,BEN-0181,Tech,2025-02,2026-03-15,9985,mobile_money,249.854.5089x2038,PAY-002
DISB-001496,AUTH-001570,BEN-0139,Vocational,2025-07,2025-08-07,10167,mobile_money,001-654-421-4066x504,PAY-004
DISB-000335,AUTH-000357,BEN-0031,Vocational,2025-03,05/04/2025,10198,mobile_money,912.903.8750,PAY-003
DISB-001145,AUTH-001207,BEN-0106,Scholarship,2026-03,2026-03-08,15098,mobile_money,(901)836-7303x7183,PAY-003
DISB-000284,AUTH-000305,BEN-0026,Tech,2025-08,2025-08-12,12142,mobile_money,+1-982-851-2868x23004,PAY-002
DISB-001775,AUTH-001857,BEN-0167,Plus,2025-07,30/03/2026,9132,mobile_money,249.854.5089x2038,PAY-004
DISB-001432,AUTH-001506,BEN-0133,Scholarship,2025-01,2025-01-24,14733,mobile_money,(867)996-9278,PAY-003
DISB-001526,AUTH-001600,BEN-0142,Tech,2025-12,,12056,mobile_money,+1-407-390-3202x0417,PAY-003
DISB-000395,AUTH-000421,BEN-0036,Plus,2026-01,2026-02-09,7990,mobile_money,(592)745-9375x26547,PAY-002
DISB-000882,AUTH-000927,BEN-0081,Plus,2025-11,26/11/2025,8010,bank,(381)782-6886,PAY-001
DISB-000481,AUTH-000510,BEN-0043,Scholarship,2025-07,2025-07-26,15050,bank,709.658.4982,PAY-003
DISB-000241,AUTH-000257,BEN-0022,Scholarship,2025-01,2025-02-01,15083,bank,+1-293-280-2620x6724,PAY-004
DISB-000648,AUTH-000682,BEN-0060,Plus,2026-05,2026-05-31,7841,bank,001-687-920-5061,PAY-001
DISB-001531,AUTH-001605,BEN-0143,Scholarship,2026-05,30/05/2026,14920,mobile_money,(225)982-7390x21962,PAY-003
DISB-001177,AUTH-001243,BEN-0109,Tech,2025-12,2025-12-27,12084,bank,(394)256-5118,PAY-002
DISB-000444,AUTH-000471,BEN-0040,Scholarship,2025-03,2026-03-01,15273,bank,249.854.5089x2038,PAY-004
DISB-000676,AUTH-000712,BEN-0063,Tech,2025-12,2025-12-25,11935,bank,202.946.2996x0653,PAY-003
DISB-000731,AUTH-000770,BEN-0069,Tech,2026-03,2026-03-30,12219,bank,352.450.0743x2927,PAY-002
DISB-001783,AUTH-001869,BEN-0168,Scholarship,2026-06,2026-03-26," KES 15,260 ",bank,249.854.5089x2038,PAY-003
DISB-001677,AUTH-001754,BEN-0156,Scholarship,2025-06,2025-07-05,15257,bank,372-552-0456x50448,PAY-001
DISB-001078,AUTH-001138,BEN-0100,Plus,2026-06,2026-06-22,7959,mobile_money,620-734-7175,PAY-001
DISB-000192,AUTH-000200,BEN-0018,Tech,2026-01,2026-01-27,12107,bank,478.549.9121x65585,PAY-001
DISB-001945,AUTH-002039,BEN-0183,Scholarship,2025-05,2026-03-06," KES 11,259 ",bank,249.854.5089x2038,PAY-004
DISB-000007,AUTH-000007,BEN-0001,Tech,2026-03,,10990,bank,876-379-7643x815,PAY-002
DISB-001459,AUTH-001533,BEN-0135,Vocational,2025-07,2025-07-09,10191,mobile_money,+1-249-640-7929x049,PAY-002
DISB-000179,AUTH-000187,BEN-0017,Scholarship,2025-07,2025-08-02,15203,mobile_money,774.270.1687x339,PAY-003
DISB-000031,AUTH-000031,BEN-0003,Tech,2025-11,2025-11-14,12126,mobile_money,581-388-3552,PAY-003
DISB-001538,AUTH-001612,BEN-0143,Scholarship,2025-07,2025-07-17,14912,mobile_money,(225)982-7390x21962,PAY-004
DISB-000036,AUTH-000036,BEN-0004,Plus,2025-12,2025-12-25,8022,bank,001-205-781-4770,PAY-001
DISB-000216,AUTH-000225,BEN-0020,Plus,2026-03,2026-03-23,7842,bank,638.957.8652x78585,PAY-003
DISB-001584,AUTH-001660,BEN-0148,Plus,2026-06,2026-06-18,8155,bank,907-942-7990,PAY-001
DISB-000318,AUTH-000340,BEN-0030,Scholarship,2026-02,2026-02-28,15023,bank,(504)789-9642,PAY-001
DISB-001289,AUTH-001360,BEN-0119,Scholarship,2025-09,2025-09-22,15086,mobile_money,(417)428-9752x677,PAY-004
DISB-001282,AUTH-001353,BEN-0118,Scholarship,2025-03,,14826,mobile_money,001-483-724-8262,PAY-001
DISB-002014,AUTH-002111,BEN-0190,Plus,2025-03,2025-03-24,7988,bank,001-449-975-6792,PAY-002
DISB-001263,AUTH-001332,BEN-0117,Vocational,2025-10,2025-10-17,9912,bank,584.404.6084,PAY-004
DISB-002045,AUTH-002142,BEN-0192,Plus,2025-02,2025-02-28,8022,bank,222-241-2462x0952,PAY-001
DISB-001536,AUTH-001610,BEN-0143,Scholarship,2025-05,2025-06-01,15134,mobile_money,(225)982-7390x21962,PAY-001
DISB-000104,AUTH-000104,BEN-0009,Plus,2025-06,2025-07-04,7994,mobile_money,203-569-7117,PAY-002
DISB-002047,AUTH-002144,BEN-0192,Plus,2026-06,2026-07-01,7940,bank,222-241-2462x0952,PAY-002
DISB-001344,AUTH-001415,BEN-0124,Scholarship,2025-08,2025-08-31,15220,bank,001-995-429-9787,PAY-001
DISB-000635,AUTH-000669,BEN-0059,Vocational,2026-03,10/03/2026,9326,bank,249.854.5089x2038,PAY-003
DISB-001204,AUTH-001270,BEN-0112,Scholarship,2025-12,2026-01-04," KES 14,857 ",mobile_money,2489889921,PAY-004
DISB-001938,AUTH-002032,BEN-0182,Plus,2026-03,2026-03-24,8111,mobile_money,+1-284-207-6789x973,PAY-002
DISB-001516,AUTH-001590,BEN-0141,Plus,2025-09,2025-09-29,8104,mobile_money,257-517-3203,PAY-002
DISB-000519,AUTH-000550,BEN-0047,Scholarship,2025-02,2025-02-28,14839,bank,+1-383-264-0376x137,PAY-002
DISB-001071,AUTH-001130,BEN-0099,Scholarship,2025-05,2025-06-03,14722,mobile_money,872-592-9314x386,PAY-004
DISB-001974,AUTH-002071,BEN-0186,Vocational,2026-04,2026-05-04,10192,bank,+1-884-966-8455x04892,PAY-001
DISB-000440,AUTH-000466,BEN-0039,Vocational,2026-02,2026-03-09,9835,mobile_money,801-905-1238x2825,PAY-001
DISB-001424,AUTH-001498,BEN-0132,Scholarship,2025-10,2025-11-05,14044,mobile_money,8365965666,PAY-003
DISB-001877,AUTH-001967,BEN-0176,Scholarship,2025-08,2025-09-01,15030,mobile_money,(487)477-1215x134,PAY-002
DISB-000454,AUTH-000483,BEN-0041,Plus,2026-05,2026-05-16,8136,mobile_money,(282)774-2257,PAY-002
DISB-000786,AUTH-000826,BEN-0073,Scholarship,2025-08,2025-09-03,14832,mobile_money,3027255794,PAY-003
DISB-000289,AUTH-000310,BEN-0026,Tech,2025-07,2025-07-21,11982,bank,+1-982-851-2868x23004,PAY-002
DISB-001694,AUTH-001771,BEN-0157,Plus,2026-03,,7936,bank,(383)838-9888,PAY-004
DISB-000808,AUTH-000848,BEN-0075,Scholarship,2025-03,2025-04-12,14805,bank,986.363.1779,PAY-003
DISB-001048,AUTH-001107,BEN-0097,Scholarship,2026-02,2026-03-15,15150,bank,723-473-3343x333,PAY-002
DISB-001721,AUTH-001799,BEN-0160,Plus,2025-10,2026-03-19,6314,mobile_money,249.854.5089x2038,PAY-002
DISB-001448,AUTH-001522,BEN-0134,Scholarship,2025-06,2025-06-13,14910,bank,001-247-781-8913x71894,PAY-002
DISB-001109,AUTH-001171,BEN-0103,Plus,2025-11,2025-12-12,7857,mobile_money,672-928-2005x5778,PAY-003
DISB-000559,AUTH-000590,BEN-0051,Vocational,2025-07,2025-07-11,9941,bank,001-332-506-0385x05064,PAY-004
DISB-000690,AUTH-000728,BEN-0064,Tech,2025-04,2025-04-19,11814,bank,001-278-450-8214x8628,PAY-003
DISB-001338,AUTH-001409,BEN-0124,Scholarship,2025-02,2025-03-04,14733,bank,001-995-429-9787,PAY-003
DISB-000410,AUTH-000436,BEN-0037,Plus,2025-05,2025-06-11,8135,bank,842.866.1797,PAY-003
DISB-001148,AUTH-001210,BEN-0106,Scholarship,2025-08,2025-08-20,15017,mobile_money,(901)836-7303x7183,PAY-003
DISB-001342,AUTH-001413,BEN-0124,Scholarship,2026-03,2026-03-23,15226,bank,001-995-429-9787,PAY-002
DISB-002021,AUTH-002118,BEN-0190,Plus,2026-05,2026-05-22,7919,mobile_money,001-449-975-6792,PAY-001
DISB-001528,AUTH-001602,BEN-0142,Tech,2025-07,12/08/2025,12158,bank,+1-407-390-3202x0417,PAY-002
DISB-000437,AUTH-000463,BEN-0039,Vocational,2025-03,2025-04-17,10093,mobile_money,801-905-1238x2825,PAY-002
DISB-002016,AUTH-002113,BEN-0190,Plus,2026-02,2026-02-25,7870,bank,001-449-975-6792,PAY-001
DISB-001971,AUTH-002068,BEN-0186,Vocational,2025-01,2025-01-31,9985,mobile_money,+1-884-966-8455x04892,PAY-002
DISB-000543,AUTH-000574,BEN-0049,Scholarship,2026-06,2026-07-04,14980,bank,001-710-256-4814x9177,PAY-004
DISB-002147,AUTH-002244,BEN-0199,Tech,2025-07,2025-07-30,11982,mobile_money,+1-908-804-6619x63990,PAY-004
DISB-002033,AUTH-002130,BEN-0191,Vocational,2025-09,2025-10-03,11384,bank,001-409-283-7801,PAY-003
DISB-002135,AUTH-002232,BEN-0199,Tech,2025-02,2025-02-21,12101,bank,+1-908-804-6619x63990,PAY-001
DISB-001792,AUTH-001878,BEN-0169,Vocational,2025-08,2025-08-14,9844,mobile_money,+1-451-758-6734,PAY-004
DISB-001274,AUTH-001343,BEN-0117,Vocational,2025-04,2025-05-05,10035,mobile_money,584.404.6084,PAY-001
DISB-000271,AUTH-000291,BEN-0025,Plus,2025-04,2025-04-15,7864,mobile_money,971.239.7187x07286,PAY-001
DISB-000099,AUTH-000099,BEN-0009,Plus,2026-05,2026-05-27,8135,mobile_money,203-569-7117,PAY-004
DISB-001974,AUTH-002071,BEN-0186,Vocational,2026-04,2026-05-04,10192,bank,+1-884-966-8455x04892,PAY-001
DISB-000162,AUTH-000170,BEN-0015,Vocational,2025-03,2025-03-31,10154,bank,414-438-4249x8182,PAY-001
DISB-001044,AUTH-001103,BEN-0097,Scholarship,2025-04,,14896,mobile_money,723-473-3343x333,PAY-002
DISB-000544,AUTH-000575,BEN-0049,Scholarship,2026-01,2026-01-22,14714,bank,001-710-256-4814x9177,PAY-002
DISB-000407,AUTH-000433,BEN-0037,Plus,2025-06,2025-06-29,8043,bank,842.866.1797,PAY-001
DISB-000505,AUTH-000535,BEN-0045,Scholarship,2025-08,2026-04-04,14837,bank,249.854.5089x2038,PAY-003
DISB-000264,AUTH-000284,BEN-0024,Plus,2025-02,2026-04-01,5938,mobile_money,249.854.5089x2038,PAY-003
DISB-000331,AUTH-000353,BEN-0030,Scholarship,2025-11,2025-12-11,14716,bank,(504)789-9642,PAY-002
DISB-001473,AUTH-001547,BEN-0137,Vocational,2026-04,2026-04-29,9832,mobile_money,728-860-4765x801,PAY-001
DISB-001308,AUTH-001379,BEN-0122,Vocational,2025-05,2025-05-14,9847,mobile_money,209.940.7778,PAY-003
DISB-000987,AUTH-001043,BEN-0092,Scholarship,2026-03,2026-03-23,14754,mobile_money,+1-368-865-0863x7659,PAY-004
DISB-001666,AUTH-001743,BEN-0155,Vocational,2026-06,2026-06-20,10115,mobile_money,001-647-687-3002,PAY-001
DISB-001055,AUTH-001114,BEN-0098,Vocational,2026-04,2026-04-21,10072,mobile_money,+1-908-756-2718,PAY-004
DISB-001952,AUTH-002047,BEN-0184,Tech,2026-03,2026-03-28,12035,bank,001-308-242-8910x77119,PAY-002
DISB-000137,AUTH-000141,BEN-0012,Plus,2025-08,2025-09-03,8040,bank,001-220-429-7021x3556,PAY-002
DISB-001908,AUTH-001999,BEN-0180,Scholarship,2026-02,2026-03-08,15216,bank,294.252.3219x416,PAY-003
DISB-000093,AUTH-000093,BEN-0008,Plus,2026-06,2026-07-03,8135,mobile_money,826.313.7506x06853,PAY-003
DISB-000614,AUTH-000647,BEN-0057,Tech,2025-03,2025-03-31,12108,mobile_money,325-700-2921x85156,PAY-001
DISB-000954,AUTH-001009,BEN-0088,Scholarship,2025-09,2025-10-03,15276,mobile_money,(929)592-7503,PAY-001
DISB-000306,AUTH-000327,BEN-0028,Vocational,2026-06,2026-06-11,10056,bank,(428)873-3427x0866,PAY-004
DISB-001088,AUTH-001148,BEN-0101,Scholarship,2026-02,2026-03-18,15034,mobile_money,+1-824-655-8771,PAY-004
DISB-001815,AUTH-001904,BEN-0171,Plus,2025-02,2025-02-24,7916,bank,(406)534-5911,PAY-004
DISB-000340,AUTH-000362,BEN-0031,Vocational,2025-12,2025-12-29," KES 9,905 ",mobile_money,912.903.8750,PAY-002
DISB-001942,AUTH-002036,BEN-0183,Scholarship,2026-03,2026-03-16,15192,mobile_money,249.854.5089x2038,PAY-003
DISB-000469,AUTH-000498,BEN-0042,Vocational,2026-02,2026-03-09,10161,bank,591-848-5807,PAY-002
DISB-000076,AUTH-000076,BEN-0007,Vocational,2026-04,2026-05-14,10064,bank,+1-937-994-7383x47359,PAY-001
DISB-000092,AUTH-000092,BEN-0008,Plus,2025-07,25/07/2025,7997,mobile_money,826.313.7506x06853,PAY-001
DISB-001312,AUTH-001383,BEN-0122,Vocational,2026-06,2026-06-25,10013,mobile_money,209.940.7778,PAY-004
DISB-001456,AUTH-001530,BEN-0135,Vocational,2025-09,2025-10-01,10141,mobile_money,+1-249-640-7929x049,PAY-001
DISB-000536,AUTH-000567,BEN-0049,Scholarship,2026-04,2026-04-20," KES 14,706 ",mobile_money,001-710-256-4814x9177,PAY-004
DISB-002097,AUTH-002194,BEN-0195,Scholarship,2025-11,2025-12-08,14942,bank,+1-270-902-6876x811,PAY-001
DISB-000154,AUTH-000161,BEN-0014,Scholarship,2026-03,2026-04-01,12691,bank,249.854.5089x2038,PAY-004
DISB-001928,AUTH-002022,BEN-0181,Tech,2025-06,2026-03-30,12076,mobile_money,249.854.5089x2038,PAY-002
DISB-001462,AUTH-001536,BEN-0135,Vocational,2025-10,2025-11-10,10140,mobile_money,+1-249-640-7929x049,PAY-003
DISB-000877,AUTH-000918,BEN-0080,Vocational,2026-03,2026-03-26,9804,bank,249.854.5089x2038,PAY-001
DISB-000452,AUTH-000481,BEN-0041,Plus,2026-04,2026-04-25,7994,mobile_money,(282)774-2257,PAY-001
DISB-001891,AUTH-001982,BEN-0178,Plus,2025-09,2025-10-13,7875,mobile_money,521-947-6492x5158,PAY-004
DISB-000030,AUTH-000030,BEN-0003,Tech,2025-07,09/08/2025,12183,mobile_money,581-388-3552,PAY-002
DISB-001221,AUTH-001288,BEN-0113,Scholarship,2025-11,,14942,mobile_money,(610)255-6613x9060,PAY-003
DISB-000631,AUTH-000664,BEN-0058,Plus,2026-02,2026-02-23,7851,mobile_money,372-751-3552,PAY-002
DISB-001954,AUTH-002049,BEN-0184,Tech,2025-03,2025-03-27,11874,mobile_money,001-308-242-8910x77119,PAY-002
DISB-001916,AUTH-002007,BEN-0181,Tech,2025-10,2026-03-22,10088,bank,249.854.5089x2038,PAY-002
DISB-000994,AUTH-001051,BEN-0092,Scholarship,2026-06,2026-06-21,14778,bank,+1-368-865-0863x7659,PAY-002
DISB-001376,AUTH-001450,BEN-0128,Tech,2025-05,2025-05-26,12211,mobile_money,585.485.4249,PAY-003
DISB-001165,AUTH-001228,BEN-0108,Vocational,2026-05,2026-05-20,10011,bank,(385)457-4982,PAY-003
DISB-001595,AUTH-001671,BEN-0149,Vocational,2025-01,2025-01-16,10192,mobile_money,001-408-350-1657x9055,PAY-001
DISB-001197,AUTH-001263,BEN-0111,Scholarship,2026-01,2026-01-17,14820,mobile_money,555.885.5665x939,PAY-004
DISB-001229,AUTH-001297,BEN-0114,Scholarship,2025-01,2025-01-24,12673,bank,516-586-2278x376,PAY-004
DISB-001932,AUTH-002026,BEN-0182,Plus,2025-06,2025-06-22,7997,mobile_money,+1-284-207-6789x973,PAY-001
DISB-000298,AUTH-000319,BEN-0027,Plus,2025-12,2025-12-25,8003,mobile_money,6675383028,PAY-004
DISB-001846,AUTH-001935,BEN-0174,Plus,2025-08,2025-08-24,7851,mobile_money,+1-736-269-4118x00537,PAY-001
DISB-000337,AUTH-000359,BEN-0031,Vocational,2025-09,2025-10-02,8394,mobile_money,912.903.8750,PAY-002
DISB-002054,AUTH-002151,BEN-0192,Plus,2026-05,2026-05-28,8101,bank,222-241-2462x0952,PAY-001
DISB-001747,AUTH-001826,BEN-0163,Scholarship,2025-09,,14802,mobile_money,(447)796-9545x0090,PAY-004
DISB-000364,AUTH-000387,BEN-0033,Plus,2025-12,2025-12-06,7513,mobile_money,842-493-9685,PAY-003
DISB-000424,AUTH-000450,BEN-0038,Plus,2025-03,2025-03-20,7957,bank,501-943-8889,PAY-001
DISB-000876,AUTH-000917,BEN-0080,Vocational,2026-04,2026-03-07,8539,mobile_money,249.854.5089x2038,PAY-003
DISB-001698,AUTH-001775,BEN-0158,Scholarship,2026-03,2026-03-22," KES 10,789 ",bank,249.854.5089x2038,PAY-004
DISB-001000,AUTH-001059,BEN-0093,Tech,2025-05,2026-03-16,12012,bank,249.854.5089x2038,PAY-001
DISB-001777,AUTH-001860,BEN-0167,Plus,2025-04,2026-03-24,8127,mobile_money,249.854.5089x2038,PAY-001
DISB-000238,AUTH-000252,BEN-0022,Scholarship,2025-07,2025-07-24," KES 15,000 ",bank,+1-293-280-2620x6724,PAY-003
DISB-001161,AUTH-001224,BEN-0107,Plus,2025-03,2025-03-25,8074,mobile_money,792.451.3271x9500,PAY-003
DISB-000168,AUTH-000176,BEN-0016,Vocational,2025-05,2025-06-03,10182,bank,+1-464-771-0276x77359,PAY-002
DISB-001400,AUTH-001474,BEN-0130,Vocational,2025-07,2025-07-22,9882,mobile_money,+1-476-996-3938,PAY-004
DISB-001700,AUTH-001778,BEN-0158,Scholarship,2026-01,2026-03-31,13079,bank,249.854.5089x2038,PAY-003
DISB-000753,AUTH-000793,BEN-0070,Scholarship,2026-05,2026-05-29,15139,mobile_money,001-742-810-4478,PAY-003
DISB-002050,AUTH-002147,BEN-0192,Plus,2025-05,2025-05-31,7938,mobile_money,222-241-2462x0952,PAY-003
DISB-000858,AUTH-000898,BEN-0079,Plus,2025-08,2025-08-23,8135,bank,880.557.1983,PAY-004
DISB-001349,AUTH-001420,BEN-0125,Vocational,2026-02,2026-03-14,9803,mobile_money,249.854.5089x2038,PAY-001
DISB-000501,AUTH-000531,BEN-0045,Scholarship,2025-06,2026-04-11,14755,bank,249.854.5089x2038,PAY-003
DISB-001054,AUTH-001113,BEN-0098,Vocational,2025-02,2025-03-06,10162,bank,+1-908-756-2718,PAY-001
DISB-000180,AUTH-000188,BEN-0017,Scholarship,2025-03,2025-04-05,15200,bank,774.270.1687x339,PAY-001
DISB-000208,AUTH-000217,BEN-0019,Plus,2026-06,2026-07-04,7867,mobile_money,(551)269-4097x499,PAY-002
DISB-000776,AUTH-000816,BEN-0072,Vocational,2025-06,2025-07-03,10060,mobile_money,235.364.2087x37530,PAY-001
DISB-000475,AUTH-000504,BEN-0042,Vocational,2025-10,2025-10-16,10068,bank,591-848-5807,PAY-002
DISB-001001,AUTH-001060,BEN-0094,Plus,2025-05,2025-06-08," KES 8,152 ",bank,+1-702-360-1279x61143,PAY-003
DISB-001719,AUTH-001797,BEN-0160,Plus,2025-04,2026-03-28,5703,mobile_money,249.854.5089x2038,PAY-004
DISB-001427,AUTH-001501,BEN-0132,Scholarship,2025-04,07/05/2025,14978,bank,8365965666,PAY-004
DISB-000105,AUTH-000105,BEN-0009,Plus,2025-09,2025-09-20,7883,mobile_money,203-569-7117,PAY-001
DISB-002142,AUTH-002239,BEN-0199,Tech,2025-01,2025-02-16,11947,bank,+1-908-804-6619x63990,PAY-002
DISB-002148,AUTH-002245,BEN-0199,Tech,2025-11,2025-11-16,11776,mobile_money,+1-908-804-6619x63990,PAY-002
DISB-001059,AUTH-001118,BEN-0099,Scholarship,2026-01,2026-02-11," KES 14,803 ",bank,872-592-9314x386,PAY-001
DISB-001534,AUTH-001608,BEN-0143,Scholarship,2025-06,2025-07-06,15232,mobile_money,(225)982-7390x21962,PAY-001
DISB-000961,AUTH-001016,BEN-0089,Vocational,2025-09,2025-09-20,10021,bank,(566)859-1846,PAY-003
DISB-000052,AUTH-000052,BEN-0005,Scholarship,2025-06,2025-07-07,14963,mobile_money,820.737.7889x25546,PAY-002
DISB-002004,AUTH-002101,BEN-0188,Scholarship,2026-05,2026-06-03,15156,bank,001-526-783-1589,PAY-002
DISB-000191,AUTH-000199,BEN-0018,Tech,2025-02,2025-02-07,11796,mobile_money,478.549.9121x65585,PAY-002
DISB-000352,AUTH-000375,BEN-0032,Vocational,2026-01,2026-02-08,9947,bank,001-234-410-1666x870,PAY-003
DISB-001941,AUTH-002035,BEN-0183,Scholarship,2025-10,2026-03-01,14788,mobile_money,249.854.5089x2038,PAY-002
DISB-002034,AUTH-002131,BEN-0191,Vocational,2025-07,2025-07-24,9865,bank,001-409-283-7801,PAY-004
DISB-000370,AUTH-000393,BEN-0033,Plus,2025-06,2025-07-16,8023,mobile_money,842-493-9685,PAY-002
DISB-001103,AUTH-001164,BEN-0103,Plus,2025-07,2025-07-29,8039,bank,672-928-2005x5778,PAY-004
DISB-000938,AUTH-000992,BEN-0086,Plus,2025-11,2025-12-14,5717,mobile_money,(756)920-5336x452,PAY-001
DISB-001566,AUTH-001642,BEN-0146,Scholarship,2025-05,2025-05-21,15146,mobile_money,(652)473-5435x2090,PAY-001
DISB-001522,AUTH-001596,BEN-0141,Plus,2025-08,2025-09-02,8009,bank,257-517-3203,PAY-001
DISB-000209,AUTH-000218,BEN-0019,Plus,2025-06,2025-07-06,8081,bank,(551)269-4097x499,PAY-004
DISB-001092,AUTH-001152,BEN-0102,Plus,2025-01,2026-04-07,8068,mobile_money,249.854.5089x2038,PAY-002
DISB-001436,AUTH-001510,BEN-0133,Scholarship,2025-06,2025-06-19,14741,mobile_money,(867)996-9278,PAY-002
DISB-001695,AUTH-001772,BEN-0157,Plus,2025-03,2025-03-31,8113,bank,(383)838-9888,PAY-002
DISB-001033,AUTH-001092,BEN-0096,Plus,2026-06,2026-07-08,7928,bank,248.994.7697x35779,PAY-002
DISB-001503,AUTH-001577,BEN-0140,Plus,2025-08,08/09/2025,8044,mobile_money,(542)256-9087x7661,PAY-001
DISB-002154,AUTH-002253,BEN-0200,Vocational,2026-01,2026-01-27,9832,mobile_money,623.420.0249x685,PAY-001
DISB-002015,AUTH-002112,BEN-0190,Plus,2025-09,2025-10-08,7921,mobile_money,001-449-975-6792,PAY-002
DISB-000371,AUTH-000394,BEN-0033,Plus,2025-07,2025-08-01,8088,bank,842-493-9685,PAY-004
DISB-000980,AUTH-001036,BEN-0091,Tech,2025-03,2025-04-16,12082,bank,001-329-584-2579,PAY-003
DISB-001678,AUTH-001755,BEN-0156,Scholarship,2026-02,2026-03-09,15252,mobile_money,372-552-0456x50448,PAY-002
DISB-000952,AUTH-001007,BEN-0088,Scholarship,2025-06,,14452,mobile_money,(929)592-7503,PAY-002
DISB-000656,AUTH-000690,BEN-0061,Scholarship,2025-07,2025-08-18,14867,mobile_money,001-502-211-5869,PAY-003
DISB-001034,AUTH-001093,BEN-0096,Plus,2025-04,2025-05-02,8108,mobile_money,248.994.7697x35779,PAY-003
DISB-001972,AUTH-002069,BEN-0186,Vocational,2025-08,2025-09-06,10182,bank,+1-884-966-8455x04892,PAY-001
DISB-000457,AUTH-000486,BEN-0041,Plus,2025-10,2025-10-15,7972,bank,(282)774-2257,PAY-004
DISB-000822,AUTH-000862,BEN-0076,Vocational,2025-05,2025-05-31,10070,mobile_money,758.799.7571x130,PAY-004
DISB-000163,AUTH-000171,BEN-0015,Vocational,2025-08,2025-09-09,9903,mobile_money,414-438-4249x8182,PAY-004
DISB-001275,AUTH-001344,BEN-0118,Scholarship,2025-02,2025-03-02,17737,mobile_money,001-483-724-8262,PAY-001
DISB-001384,AUTH-001458,BEN-0129,Tech,2026-06,2026-06-16,12147,bank,817.447.7332x945,PAY-004
DISB-000120,AUTH-000122,BEN-0011,Plus,2026-03,2026-04-02,8079,bank,615-366-7652x775,PAY-002
DISB-001527,AUTH-001601,BEN-0142,Tech,2025-02,2025-03-10,12050,mobile_money,+1-407-390-3202x0417,PAY-003
DISB-000759,AUTH-000799,BEN-0071,Plus,2025-02,2025-03-11,8095,mobile_money,+1-609-901-0016x761,PAY-001
DISB-001085,AUTH-001145,BEN-0101,Scholarship,2025-02,2025-03-08,15212,mobile_money,+1-824-655-8771,PAY-001
DISB-001762,AUTH-001841,BEN-0165,Tech,2025-06,2025-07-02,11917,mobile_money,583-344-0496,PAY-001
DISB-001429,AUTH-001503,BEN-0132,Scholarship,2025-11,2025-11-30,14946,mobile_money,8365965666,PAY-003
DISB-001475,AUTH-001549,BEN-0137,Vocational,2026-05,2026-06-03,10181,mobile_money,728-860-4765x801,PAY-001
DISB-000205,AUTH-000214,BEN-0019,Plus,2025-01,,7994,mobile_money,(551)269-4097x499,PAY-002
DISB-000826,AUTH-000866,BEN-0076,Vocational,2025-12,2025-12-16,10138,mobile_money,758.799.7571x130,PAY-002
DISB-001895,AUTH-001986,BEN-0179,Tech,2025-02,,10415,bank,322-843-8649x0810,PAY-003
DISB-001219,AUTH-001286,BEN-0113,Scholarship,2025-05,2025-05-14," KES 14,829 ",mobile_money,(610)255-6613x9060,PAY-002
DISB-002029,AUTH-002126,BEN-0191,Vocational,2025-06,2025-06-26,10006,bank,001-409-283-7801,PAY-004
DISB-000582,AUTH-000615,BEN-0053,Plus,2025-06,2025-06-08,8120,bank,4673883171,PAY-002
DISB-001401,AUTH-001475,BEN-0130,Vocational,2025-02,28/02/2025,10129,mobile_money,+1-476-996-3938,PAY-004
DISB-000825,AUTH-000865,BEN-0076,Vocational,2026-03,2026-03-22,9985,mobile_money,758.799.7571x130,PAY-003
DISB-001586,AUTH-001662,BEN-0149,Vocational,2026-06,2026-06-22,9890,bank,001-408-350-1657x9055,PAY-003
DISB-001741,AUTH-001820,BEN-0163,Scholarship,2025-12,2026-01-03,16670,mobile_money,(447)796-9545x0090,PAY-002
DISB-000791,AUTH-000831,BEN-0074,Scholarship,2026-02,2026-02-08,14866,bank,+1-202-577-1670x145,PAY-004
DISB-001416,AUTH-001490,BEN-0132,Scholarship,2025-01,2025-02-01,14736,mobile_money,8365965666,PAY-004
DISB-001643,AUTH-001720,BEN-0153,Vocational,2026-03,2026-03-21,9869,mobile_money,317-702-8140x69375,PAY-001
DISB-000684,AUTH-000721,BEN-0064,Tech,2025-05,2025-06-09,12006,mobile_money,001-278-450-8214x8628,PAY-004
