record_id,date,depot,product,opening_stock_liters,received_pipeline_liters,dispatched_liters,book_closing_stock_liters,physical_dip_closing_stock_liters,variance_liters
INV-BAL-144912,2025-09-17,Mombasa (KOSF),AGO,796669,768087,0,1564756,1562227,-2529
INV-BAL-807250,2025-10-28,Kisumu,LUB,1206492,0,59379,1147113,1142697,-4416
INV-BAL-234058,2025-11-09,Mombasa (KOSF),HFO,802589,792975,0,1595564,1594110,-1454
INV-BAL-554187,2025-08-21,Eldoret,LUB,1520868,0,0,1520868,1519407,-1461
INV-BAL-475760,2025-11-15,Mombasa (KOSF),HFO,1092976,0,36155,1056821,1056656,-165
INV-BAL-311196,,Eldoret,JETA1,1267602,0,0,1267602,1265028,-2574
INV-BAL-282389,2025-05-17,Eldoret,AGO,1123671,0,53756,1069915,1068620,-1295
INV-BAL-148010,2026-01-15,Mombasa (KOSF),AGO,1545582,0,55719,1489863,1486278,-3585
INV-BAL-511199,2026-01-07,Eldoret,LPG,1367875,0,0,1367875,1365388,-2487
INV-BAL-242070,2025-08-07,Eldoret,LUB,1014840,0,0,1014840,1013250,-1590
INV-BAL-666524,,Eldoret,AGO,611616,0,0,611616,607047,-4569
INV-BAL-392751,2026-03-03,Eldoret,LPG,1681310,0,52121,1629189,1630982,1793
INV-BAL-477701,2026-04-22,Eldoret,PMS,753950,0,0,753950,751544,-2406
INV-BAL-927208,2026-03-09,Kisumu,LUB,1134442,0,0,1134442,1132407,-2035
INV-BAL-428127,2025-11-07,Mombasa (Kipevu),HFO,1991883,0,0,1991883,1987939,-3944
INV-BAL-011694,2025-01-04,Nairobi,AGO,571768,572853,58344,1086277,1086522,245
INV-BAL-802047,2025-08-08,Mombasa (KOSF),DPK,1598678,770959,23228,2346409,2343343,-3066
INV-BAL-232601,,Mombasa (KOSF),PMS,1140540,437745,0,1578285,1577140,-1145
INV-BAL-402911,11/07/2025,Eldoret,JETA1,712975,0,0,712975,714134,1159
INV-BAL-649593,2026-02-02,Eldoret,LUB,578858,0,35961,542897,539023,-3874
INV-BAL-986726,2026-03-10,Eldoret,JETA1,1538818,0,0,1538818,1535357,-3461
INV-BAL-715630,,Kisumu,LUB,1982282,0,0,1982282,1981470,-812
INV-BAL-058457,2026-02-12,Eldoret,JETA1,650984,0,54330,596654,596292,-362
INV-BAL-334471,13/01/2026,Mombasa (Kipevu),PMS,1931587,329173,49457,2211303,2207259,-4044
INV-BAL-207783,2025-11-28,Kisumu,HFO,1583765,0,0,1583765,1582011,-1754
INV-BAL-252873,2025-12-09,Kisumu,DPK,1296455,0,0,1296455,1296980,525
INV-BAL-624749,2026-05-04,Eldoret,JETA1,986721,0,34711,952010,950532,-1478
INV-BAL-242781,2026-04-08,Mombasa (Kipevu),JETA1,548540,447316,70691,925165,923672,-1493
INV-BAL-730667,,Kisumu,HFO,511000,0,0,511000,509256,-1744
INV-BAL-202826,2026-03-04,Mombasa (Kipevu),LUB,1051470,0,0,1051470,1050272,-1198
INV-BAL-642512,2025-07-11,Eldoret,HFO,1438784,0,0,1438784,1435695,-3089
INV-BAL-856219,2025-10-26,Nairobi,LUB,1373333,0,0,1373333,1372439,-894
INV-BAL-875113,2025-09-17,Nairobi,PMS,1374936,0,76413,1298523,1294393,-4130
INV-BAL-332342,2025-07-04,Nairobi,DPK,685364,0,0,685364,683851,-1513
INV-BAL-171105,2025-09-11,Nairobi,DPK,1382547,0,0,1382547,1381252,-1295
INV-BAL-797839,2025-04-29,Mombasa (KOSF),AGO,610749,0,0,610749,611932,1183
INV-BAL-095527,2026-03-10,Mombasa (KOSF),HFO,1598909,0,37024,1561885,1558391,-3494
INV-BAL-812865,2025-07-28,Mombasa (KOSF),JETA1,1305742,0,0,1305742,1305548,-194
INV-BAL-763093,17/02/2026,Nairobi,HFO,924153,0,52646,871507,867566,-3941
INV-BAL-524325,2025-03-06,Nairobi,HFO,1160661,0,0,1160661,1156822,-3839
INV-BAL-401505,2026-04-05,Kisumu,JETA1,1415812,0,0,1415812,1414074,-1738
INV-BAL-876787,2026-04-18,Kisumu,JETA1,934319,0,35769,898550,900053,1503
INV-BAL-077355,2025-11-20,Kisumu,LUB,715248,0,0,715248,717085,1837
INV-BAL-982080,2025-01-09,Kisumu,LUB,1135905,0,41198,1094707,1092489,-2218
INV-BAL-171509,2026-01-07,Mombasa (Kipevu),JETA1,1415575,721185,0,2136760,2134949,-1811
INV-BAL-993818,2025-08-18,Kisumu,PMS,1275168,0,0,1275168,1275804,636
INV-BAL-177268,2025-06-08,Eldoret,PMS,940623,0,22501,918122,917971,-151
INV-BAL-192426,2025-05-11,Mombasa (KOSF),AGO,1423302,0,26407,1396895,1394967,-1928
INV-BAL-874345,2025-07-23,Mombasa (KOSF),LPG,1391157,0,51308,1339849,1341290,1441
INV-BAL-569524,2025-12-10,Kisumu,PMS,1046552,651784,55044,1643292,1644612,1320
INV-BAL-925642,2026-02-04,Mombasa (Kipevu),HFO,595351,0,44766,550585,546359,-4226
INV-BAL-022407,2025-02-04,Kisumu,AGO,852424,0,25517,826907,822744,-4163
INV-BAL-001207,2025-05-10,Mombasa (KOSF),LUB,1022268,0,0,1022268,1017465,-4803
INV-BAL-668095,2025-09-08,Nairobi,AGO,1301713,0,0,1301713,1300468,-1245
INV-BAL-962276,2025-10-25,Eldoret,JETA1,981093,674075,0,1655168,1655835,667
INV-BAL-613889,2025-03-25,Nairobi,AGO,863408,0,28598,834810,833661,-1149
INV-BAL-488902,2025-09-06,Eldoret,JETA1,1186903,0,0,1186903,1182525,-4378
INV-BAL-941097,2025-12-25,Nairobi,JETA1,588600,390939,130510,849029,847012,-2017
INV-BAL-403316,2026-06-07,Nairobi,LPG,1628700,0,29537,1599163,1597820,-1343
INV-BAL-135025,2026-04-08,Kisumu,AGO,1887322,0,59322,1828000,1829215,1215
INV-BAL-556144,2025-06-10,Kisumu,AGO,864674,228275,0,1092949,1094665,1716
INV-BAL-423952,2026-06-27,Nairobi,HFO,1151190,454231,0,1605421,1601042,-4379
INV-BAL-362935,2025-03-14,Nairobi,PMS,1957707,799366,0,2757073,2756212,-861
INV-BAL-273618,2025-02-04,Mombasa (KOSF),DPK,1584830,0,0,1584830,1585552,722
INV-BAL-064958,2025-10-26,Eldoret,JETA1,606079,0,0,606079,607975,1896
INV-BAL-501380,2026-02-15,Nairobi,DPK,605320,731674,0,1336994,1338788,1794
INV-BAL-554324,2025-05-29,Mombasa (Kipevu),LPG,1100882,0,0,1100882,1097799,-3083
INV-BAL-434640,2026-05-22,Nairobi,PMS,816555,0,0,816555,814128,-2427
INV-BAL-612993,2025-01-19,Nairobi,LPG,790407,0,0,790407,787940,-2467
INV-BAL-103162,2025-02-22,Mombasa (Kipevu),AGO,1761823,0,29162,1732661,1728823,-3838
INV-BAL-181173,2025-03-28,Nairobi,JETA1,1647185,0,0,1647185,1645489,-1696
INV-BAL-845938,2025-01-12,Mombasa (Kipevu),LUB,1599704,0,35774,1563930,1559283,-4647
INV-BAL-692370,2026-03-16,Kisumu,LUB,735465,0,55188,680277,681849,1572
INV-BAL-429051,2025-06-30,Mombasa (KOSF),JETA1,1833033,0,0,1833033,1832513,-520
INV-BAL-459496,2025-10-26,Eldoret,PMS,882975,220587,55647,1047915,1043796,-4119
INV-BAL-746458,2025-12-17,Eldoret,LPG,1523052,0,0,1523052,1521501,-1551
INV-BAL-732120,,Mombasa (Kipevu),HFO,1484150,0,0,1484150,1484852,702
INV-BAL-031334,2026-02-26,Eldoret,AGO,563332,0,67831,495501,492696,-2805
INV-BAL-122087,2025-10-07,Mombasa (Kipevu),JETA1,604379,0,0,604379,603278,-1101
INV-BAL-623231,2025-05-27,Nairobi,PMS,1408892,259384,0,1668276,1668214,-62
INV-BAL-521700,2025-07-07,Kisumu,PMS,1278295,0,29116,1249179,1250885,1706
INV-BAL-753679,2026-02-22,Mombasa (Kipevu),LUB,637021,0,119305,517716,516882,-834
INV-BAL-178030,2025-11-20,Mombasa (Kipevu),LPG,1453324,0,0,1453324,1453268,-56
INV-BAL-284824,2026-05-31,Nairobi,PMS,1228926,700125,0,1929051,1924204,-4847
INV-BAL-980821,2026-05-19,Nairobi,DPK,1877735,0,0,1877735,1878951,1216
INV-BAL-629733,2026-04-24,Mombasa (Kipevu),HFO,722403,0,120447,601956,602873,917
INV-BAL-805659,2026-06-05,Mombasa (Kipevu),PMS,1571906,720084,0,2291990,2292696,706
INV-BAL-423020,,Mombasa (Kipevu),LPG,1695053,0,0,1695053,1691958,-3095
INV-BAL-876910,2026-05-21,Mombasa (KOSF),JETA1,1394653,0,20106,1374547,1374806,259
INV-BAL-084287,2026-05-24,Mombasa (Kipevu),LPG,1403367,0,0,1403367,1402307,-1060
INV-BAL-701003,2025-06-03,Nairobi,PMS,1406755,330148,0,1736903,1737604,701
INV-BAL-549846,2026-01-10,Kisumu,DPK,707797,539834,0,1247631,1244668,-2963
INV-BAL-909118,2025-01-02,Kisumu,AGO,1821174,483306,0,2304480,2300565,-3915
INV-BAL-811177,2025-08-29,Kisumu,HFO,1881043,0,28179,1852864,1848598,-4266
INV-BAL-556288,2025-06-18,Mombasa (KOSF),AGO,1005324,0,0,1005324,1002036,-3288
INV-BAL-565130,2025-10-31,Kisumu,LPG,1600129,658149,0,2258278,2256188,-2090
INV-BAL-119483,2026-05-14,Nairobi,DPK,1731725,773251,0,2504976,2502091,-2885
INV-BAL-396039,2025-01-19,Mombasa (KOSF),PMS,1471223,633966,0,2105189,2101947,-3242
INV-BAL-191420,14/06/2025,Kisumu,PMS,1880669,0,96906,1783763,1782319,-1444
INV-BAL-479220,2025-05-03,Eldoret,LUB,1814001,0,0,1814001,1809854,-4147
INV-BAL-951464,2026-05-06,Nairobi,JETA1,1842751,256255,0,2099006,2094622,-4384
INV-BAL-082873,2025-10-17,Kisumu,JETA1,556253,0,0,556253,555423,-830
INV-BAL-603730,2025-09-25,Kisumu,JETA1,1332063,0,32780,1299283,1296683,-2600
INV-BAL-695972,2025-03-19,Mombasa (KOSF),PMS,1411353,0,26060,1385293,1386559,1266
INV-BAL-057146,2025-12-06,Mombasa (KOSF),LPG,1295819,391564,0,1687383,1685681,-1702
INV-BAL-133773,24/03/2025,Mombasa (Kipevu),HFO,509892,641305,75498,1075699,1070749,-4950
INV-BAL-965040,2025-01-31,Nairobi,LUB,526714,0,0,526714,525634,-1080
INV-BAL-435181,2026-07-01,Eldoret,LPG,1525337,0,0,1525337,1522135,-3202
INV-BAL-714191,2025-09-28,Mombasa (Kipevu),LUB,1007671,0,0,1007671,1003842,-3829
INV-BAL-215263,2025-05-16,Mombasa (Kipevu),LUB,995736,0,66186,929550,925632,-3918
INV-BAL-332415,2026-04-28,Eldoret,PMS,1602208,0,0,1602208,1603231,1023
INV-BAL-981798,2025-11-24,Kisumu,JETA1,1455611,0,80592,1375019,1374408,-611
INV-BAL-636260,2025-03-15,Mombasa (KOSF),DPK,1446654,0,0,1446654,1444509,-2145
INV-BAL-442735,2025-10-25,Kisumu,JETA1,726941,0,0,726941,722350,-4591
INV-BAL-333837,2025-01-25,Eldoret,PMS,764438,0,0,764438,761438,-3000
INV-BAL-182102,01/11/2025,Eldoret,PMS,1985556,678846,40829,2623573,2621204,-2369
INV-BAL-199686,27/03/2026,Mombasa (KOSF),PMS,684099,0,0,684099,679428,-4671
INV-BAL-478312,2025-07-09,Mombasa (Kipevu),JETA1,1338325,0,0,1338325,1335974,-2351
INV-BAL-357421,,Nairobi,LUB,1437106,0,132967,1304139,1304355,216
INV-BAL-467851,2025-09-24,Mombasa (Kipevu),AGO,720588,261696,43634,938650,934424,-4226
INV-BAL-836993,2025-05-09,Kisumu,JETA1,847025,0,0,847025,845369,-1656
INV-BAL-150579,2025-09-24,Mombasa (KOSF),LUB,1508750,0,0,1508750,1506287,-2463
INV-BAL-307066,2025-01-29,Kisumu,DPK,810142,0,109536,700606,700398,-208
INV-BAL-559222,19/06/2025,Mombasa (KOSF),LUB,638236,0,22224,616012,613602,-2410
INV-BAL-231139,2026-01-21,Mombasa (KOSF),PMS,1177490,340203,0,1517693,1518512,819
INV-BAL-848116,2025-10-08,Kisumu,JETA1,515507,0,59696,455811,455729,-82
INV-BAL-502777,2025-05-21,Kisumu,JETA1,1857858,0,33766,1824092,1825803,1711
INV-BAL-277488,2025-01-04,Nairobi,JETA1,1433564,0,0,1433564,1431020,-2544
INV-BAL-906673,2026-02-02,Nairobi,HFO,650472,719766,0,1370238,1371070,832
INV-BAL-694728,2025-07-04,Kisumu,LUB,1214973,0,0,1214973,1215955,982
INV-BAL-167217,2025-08-22,Mombasa (Kipevu),HFO,676910,0,0,676910,675360,-1550
INV-BAL-787501,2026-06-23,Mombasa (Kipevu),DPK,915410,0,33315,882095,882706,611
INV-BAL-884036,2025-07-07,Mombasa (KOSF),PMS,1333817,0,0,1333817,1330989,-2828
INV-BAL-087831,2025-11-07,Mombasa (Kipevu),LUB,1255844,0,0,1255844,1251387,-4457
INV-BAL-409534,2025-04-04,Eldoret,AGO,597851,558380,0,1156231,1155949,-282
INV-BAL-311652,2025-03-10,Mombasa (Kipevu),JETA1,1723309,0,0,1723309,1720837,-2472
INV-BAL-914499,2025-12-09,Eldoret,PMS,948876,0,28482,920394,921857,1463
INV-BAL-212641,2026-04-17,Nairobi,DPK,1970277,0,57785,1912492,1910216,-2276
INV-BAL-974939,2026-04-14,Mombasa (Kipevu),LPG,1397455,0,32293,1365162,1363403,-1759
INV-BAL-282628,2025-10-15,Mombasa (KOSF),PMS,1671258,0,27047,1644211,1646151,1940
INV-BAL-544099,2026-04-23,Mombasa (KOSF),AGO,1153180,0,31418,1121762,1123627,1865
INV-BAL-163952,2025-09-06,Mombasa (Kipevu),DPK,587431,0,52932,534499,531753,-2746
INV-BAL-915804,2025-02-08,Mombasa (Kipevu),LPG,698988,0,0,698988,695722,-3266
INV-BAL-275590,2025-11-24,Eldoret,HFO,1742398,0,0,1742398,1741398,-1000
INV-BAL-658890,2025-09-01,Eldoret,DPK,1175118,0,0,1175118,1174955,-163
INV-BAL-346495,2026-04-27,Mombasa (Kipevu),HFO,1860689,215028,23286,2052431,2047507,-4924
INV-BAL-972072,01/03/2025,Mombasa (Kipevu),LPG,1502916,0,0,1502916,1502116,-800
INV-BAL-171897,2026-03-03,Mombasa (Kipevu),PMS,533311,0,75053,458258,454101,-4157
INV-BAL-387523,2025-06-10,Nairobi,LPG,1969009,0,0,1969009,1968719,-290
INV-BAL-697282,2025-12-06,Mombasa (KOSF),LUB,1344589,0,27255,1317334,1318926,1592
INV-BAL-997827,2025-09-22,Mombasa (Kipevu),JETA1,1700272,0,0,1700272,1702006,1734
INV-BAL-280658,2026-02-12,Nairobi,LUB,682981,0,27864,655117,651805,-3312
INV-BAL-840428,2025-04-10,Nairobi,JETA1,1389988,0,0,1389988,1391745,1757
INV-BAL-606146,2026-01-02,Eldoret,AGO,1080351,624963,0,1705314,1701390,-3924
INV-BAL-229665,2025-06-26,Eldoret,DPK,1017244,0,91169,926075,926558,483
INV-BAL-451174,2026-06-17,Kisumu,LPG,1183642,0,0,1183642,1185588,1946
INV-BAL-413656,2026-05-27,Mombasa (KOSF),PMS,558584,0,0,558584,553771,-4813
INV-BAL-701288,2026-01-28,Kisumu,JETA1,596240,0,0,596240,592143,-4097
INV-BAL-600222,2025-09-09,Mombasa (Kipevu),LUB,1273564,746130,0,2019694,2021101,1407
INV-BAL-493040,2026-04-25,Mombasa (KOSF),PMS,1625155,0,68957,1556198,1553737,-2461
INV-BAL-908270,2026-02-11,Mombasa (KOSF),JETA1,616790,653719,39770,1230739,1228701,-2038
INV-BAL-382662,2025-11-02,Eldoret,DPK,1501337,0,44491,1456846,1454032,-2814
INV-BAL-380398,2025-01-02,Kisumu,JETA1,706340,0,0,706340,703865,-2475
INV-BAL-939923,08/02/2026,Eldoret,PMS,605329,0,20470,584859,581029,-3830
INV-BAL-978922,2025-12-31,Mombasa (KOSF),HFO,1802319,0,28423,1773896,1772549,-1347
INV-BAL-013834,2025-12-04,Eldoret,PMS,690666,525370,0,1216036,1212069,-3967
INV-BAL-159250,2026-01-27,Nairobi,DPK,1816806,0,0,1816806,1813792,-3014
INV-BAL-815803,2026-03-18,Mombasa (KOSF),LUB,1268458,0,22733,1245725,1247049,1324
INV-BAL-595906,2025-07-30,Nairobi,HFO,1320382,0,39073,1281309,1280645,-664
INV-BAL-001312,2025-04-28,Eldoret,HFO,1220287,0,31757,1188530,1184868,-3662
INV-BAL-339006,2026-06-10,Mombasa (KOSF),LUB,595345,345894,0,941239,938223,-3016
INV-BAL-019334,2025-12-01,Eldoret,JETA1,798025,0,0,798025,799259,1234
INV-BAL-180419,2025-07-06,Kisumu,JETA1,1437103,0,0,1437103,1432486,-4617
INV-BAL-070329,2025-01-11,Kisumu,JETA1,581076,0,0,581076,578472,-2604
INV-BAL-591349,2025-01-27,Mombasa (Kipevu),JETA1,1515021,206191,0,1721212,1716731,-4481
INV-BAL-540433,2025-05-04,Eldoret,LUB,1700245,414710,0,2114955,2111959,-2996
INV-BAL-570759,,Mombasa (KOSF),LUB,1786500,0,49672,1736828,1736546,-282
INV-BAL-055269,2025-01-25,Nairobi,AGO,846730,0,0,846730,847079,349
INV-BAL-103026,2026-04-25,Mombasa (Kipevu),AGO,1773644,428132,46921,2154855,2151948,-2907
INV-BAL-751175,2026-02-15,Eldoret,LPG,1752855,225350,0,1978205,1979390,1185
INV-BAL-035440,2025-12-08,Eldoret,LPG,1184958,0,33357,1151601,1149515,-2086
INV-BAL-893269,2025-03-09,Kisumu,PMS,1651599,258420,47090,1862929,1858647,-4282
INV-BAL-660444,,Eldoret,PMS,1924142,0,29793,1894349,1893707,-642
INV-BAL-500927,2025-11-17,Kisumu,DPK,1469791,0,20927,1448864,1447146,-1718
INV-BAL-361429,2026-01-28,Mombasa (KOSF),LUB,697761,0,0,697761,695079,-2682
INV-BAL-478810,2025-09-07,Kisumu,JETA1,1093705,0,0,1093705,1092230,-1475
INV-BAL-895730,,Mombasa (KOSF),JETA1,819879,614613,0,1434492,1432707,-1785
INV-BAL-995784,2025-07-26,Kisumu,AGO,617189,0,0,617189,617081,-108
INV-BAL-383633,2026-03-11,Mombasa (Kipevu),HFO,1668326,0,0,1668326,1668960,634
INV-BAL-299406,2026-04-17,Kisumu,LPG,1806005,786630,0,2592635,2587674,-4961
INV-BAL-058973,2025-05-09,Eldoret,DPK,652561,260744,35409,877896,874226,-3670
INV-BAL-968494,2025-01-30,Eldoret,JETA1,807436,0,29865,777571,773206,-4365
INV-BAL-088521,2025-09-24,Eldoret,HFO,1976162,0,0,1976162,1971423,-4739
INV-BAL-905777,2025-08-07,Mombasa (Kipevu),AGO,1399119,0,0,1399119,1399436,317
INV-BAL-207414,2025-01-23,Mombasa (Kipevu),HFO,626211,0,41833,584378,579556,-4822
INV-BAL-141890,2025-02-10,Eldoret,LUB,557064,0,0,557064,554201,-2863
INV-BAL-758900,2026-02-10,Kisumu,PMS,789478,447583,53340,1183721,1183098,-623
INV-BAL-193895,2026-06-20,Eldoret,HFO,828928,0,73424,755504,752958,-2546
INV-BAL-598464,2026-04-11,Nairobi,DPK,876675,0,23907,852768,851759,-1009
INV-BAL-957241,2025-03-18,Kisumu,PMS,1926094,453701,0,2379795,2375487,-4308
INV-BAL-388767,2025-08-03,Mombasa (KOSF),DPK,1527985,0,47993,1479992,1480955,963
INV-BAL-091501,2025-01-23,Mombasa (Kipevu),LPG,775509,0,0,775509,775482,-27
INV-BAL-333981,2025-10-03,Mombasa (KOSF),DPK,771330,0,39679,731651,733482,1831
INV-BAL-998918,2025-01-13,Kisumu,PMS,1147676,357718,45056,1460338,1458329,-2009
INV-BAL-429933,2025-01-26,Mombasa (Kipevu),PMS,1124348,286467,0,1410815,1406346,-4469
INV-BAL-837201,2025-10-27,Mombasa (KOSF),AGO,1942811,0,0,1942811,1941126,-1685
INV-BAL-277512,2026-06-10,Kisumu,DPK,1333368,0,47839,1285529,1287486,1957
INV-BAL-181063,2025-11-04,Mombasa (Kipevu),PMS,1729128,0,0,1729128,1730096,968
INV-BAL-086766,2025-08-09,Eldoret,DPK,1656945,0,0,1656945,1655052,-1893
INV-BAL-616687,2025-02-20,Mombasa (KOSF),LPG,551302,0,0,551302,551573,271
INV-BAL-956741,2025-08-04,Nairobi,JETA1,1391578,0,0,1391578,1389764,-1814
INV-BAL-371467,,Kisumu,AGO,636706,0,113598,523108,520838,-2270
INV-BAL-070012,2026-05-10,Mombasa (KOSF),LUB,1761804,362188,41312,2082680,2083629,949
INV-BAL-029385,2026-02-03,Kisumu,LPG,538338,0,0,538338,534397,-3941
INV-BAL-739708,2026-05-15,Nairobi,LPG,1510818,0,0,1510818,1507677,-3141
INV-BAL-970501,2026-05-15,Mombasa (Kipevu),JETA1,576053,0,0,576053,573448,-2605
INV-BAL-029560,2026-03-07,Mombasa (KOSF),DPK,767477,0,100915,666562,663932,-2630
INV-BAL-819549,2026-01-24,Eldoret,LPG,1808280,0,22431,1785849,1785474,-375
INV-BAL-427164,2025-01-30,Eldoret,DPK,801883,472198,0,1274081,1270477,-3604
INV-BAL-126907,2026-02-16,Kisumu,LPG,1056809,744145,54440,1746514,1745262,-1252
INV-BAL-262633,2026-06-11,Kisumu,DPK,512957,0,0,512957,511399,-1558
INV-BAL-847426,2026-04-11,Mombasa (KOSF),PMS,1196365,0,104643,1091722,1089671,-2051
INV-BAL-828782,2025-03-21,Kisumu,HFO,1627882,0,0,1627882,1628824,942
INV-BAL-698800,03/04/2026,Mombasa (KOSF),LPG,1188916,0,0,1188916,1188880,-36
INV-BAL-332773,2026-03-01,Nairobi,LUB,541772,0,0,541772,540895,-877
INV-BAL-205817,2025-05-27,Mombasa (KOSF),PMS,1706092,0,22429,1683663,1682161,-1502
INV-BAL-592912,2025-05-22,Mombasa (KOSF),LPG,682064,0,0,682064,678679,-3385
INV-BAL-980821,12/01/2026,Nairobi,HFO,696300,0,0,696300,693153,-3147
INV-BAL-249622,2025-12-26,Eldoret,LUB,990507,0,0,990507,990084,-423
INV-BAL-114390,2026-02-01,Mombasa (KOSF),AGO,991644,0,0,991644,987467,-4177
INV-BAL-172060,2025-02-13,Mombasa (KOSF),AGO,1637629,0,0,1637629,1634406,-3223
INV-BAL-751714,,Kisumu,JETA1,968756,0,0,968756,966800,-1956
INV-BAL-001456,2025-07-09,Nairobi,LPG,753112,614117,56620,1310609,1311403,794
INV-BAL-135654,2025-11-03,Kisumu,PMS,1395110,0,31452,1363658,1365413,1755
INV-BAL-984415,2025-10-28,Kisumu,AGO,638404,0,0,638404,639745,1341
INV-BAL-825690,2026-06-03,Eldoret,AGO,1562136,0,100044,1462092,1460242,-1850
INV-BAL-193479,2026-06-15,Mombasa (Kipevu),HFO,1964638,766192,0,2730830,2731762,932
INV-BAL-951069,2026-02-09,Mombasa (KOSF),LUB,1516591,0,0,1516591,1513065,-3526
INV-BAL-547720,2025-11-26,Mombasa (KOSF),DPK,1337976,0,0,1337976,1339299,1323
INV-BAL-482679,2025-03-09,Nairobi,JETA1,884767,0,0,884767,885690,923
INV-BAL-790284,01/11/2025,Kisumu,DPK,693727,0,0,693727,692451,-1276
INV-BAL-473613,2026-03-29,Eldoret,LPG,1864498,0,0,1864498,1861377,-3121
INV-BAL-045028,2025-07-25,Mombasa (Kipevu),HFO,1701264,0,0,1701264,1698822,-2442
INV-BAL-701922,2025-03-10,Kisumu,JETA1,1203136,0,21151,1181985,1183800,1815
INV-BAL-528768,2025-11-22,Mombasa (KOSF),AGO,1480330,0,0,1480330,1475799,-4531
INV-BAL-031136,2025-10-27,Mombasa (KOSF),DPK,639369,204400,24983,818786,813921,-4865
INV-BAL-440193,2026-01-19,Mombasa (Kipevu),HFO,1000386,0,145167,855219,856058,839
INV-BAL-799512,2025-07-21,Mombasa (Kipevu),LUB,914389,0,0,914389,912458,-1931
INV-BAL-243674,2025-03-29,Eldoret,HFO,701817,0,0,701817,701371,-446
INV-BAL-340025,2025-11-24,Kisumu,DPK,1764742,211469,0,1976211,1974590,-1621
INV-BAL-311037,2025-02-08,Mombasa (KOSF),LPG,1559297,0,0,1559297,1559405,108
INV-BAL-949627,2026-02-15,Kisumu,HFO,507788,0,80780,427008,424447,-2561
INV-BAL-549758,30/06/2025,Kisumu,LUB,502306,0,0,502306,499417,-2889
INV-BAL-962324,2025-08-01,Mombasa (KOSF),DPK,1553495,0,0,1553495,1555105,1610
INV-BAL-925107,2025-12-13,Mombasa (Kipevu),HFO,1676515,0,55331,1621184,1620790,-394
INV-BAL-848162,2025-01-09,Mombasa (Kipevu),HFO,626334,0,0,626334,625863,-471
INV-BAL-114707,2025-09-16,Kisumu,AGO,1122516,0,0,1122516,1123308,792
INV-BAL-142186,2025-06-27,Mombasa (Kipevu),JETA1,922504,0,59769,862735,860093,-2642
INV-BAL-560284,2025-12-22,Nairobi,AGO,1488559,0,0,1488559,1490251,1692
INV-BAL-121619,2025-08-27,Mombasa (Kipevu),HFO,1284696,336448,0,1621144,1618967,-2177
INV-BAL-250396,2026-05-17,Nairobi,LPG,1988836,0,0,1988836,1988232,-604
INV-BAL-805303,,Mombasa (Kipevu),PMS,1432467,0,0,1432467,1433755,1288
INV-BAL-077158,2025-05-15,Kisumu,AGO,1896139,0,0,1896139,1896653,514
INV-BAL-290414,2025-04-10,Mombasa (KOSF),DPK,1079627,698907,0,1778534,1776698,-1836
INV-BAL-608283,2025-03-25,Kisumu,HFO,600589,248041,36567,812063,807738,-4325
INV-BAL-812145,2025-11-19,Eldoret,JETA1,1904031,0,0,1904031,1903355,-676
INV-BAL-210481,2025-12-23,Kisumu,LUB,1783233,0,66057,1717176,1715448,-1728
INV-BAL-325916,2025-04-26,Kisumu,LPG,1614408,0,0,1614408,1611731,-2677
INV-BAL-754501,2026-02-07,Kisumu,PMS,895587,397478,0,1293065,1294939,1874
INV-BAL-411356,2025-10-13,Kisumu,DPK,800579,0,34177,766402,768312,1910
INV-BAL-754424,2026-03-22,Kisumu,PMS,978163,0,46093,932070,927310,-4760
INV-BAL-108278,2025-09-02,Nairobi,HFO,1837751,0,30137,1807614,1802781,-4833
INV-BAL-368497,2025-08-21,Eldoret,DPK,883816,0,0,883816,881992,-1824
INV-BAL-167561,2025-10-27,Eldoret,LUB,976548,326190,0,1302738,1300705,-2033
INV-BAL-264211,11/06/2025,Mombasa (Kipevu),AGO,1805762,0,74568,1731194,1730730,-464
INV-BAL-610667,2025-12-23,Mombasa (Kipevu),LPG,1934581,398634,0,2333215,2332762,-453
INV-BAL-015375,2026-03-22,Nairobi,HFO,1566824,0,0,1566824,1563301,-3523
INV-BAL-904278,2025-02-14,Mombasa (Kipevu),PMS,1498521,0,0,1498521,1499621,1100
INV-BAL-295069,2026-06-18,Mombasa (Kipevu),LUB,1354500,0,0,1354500,1350547,-3953
INV-BAL-770862,2025-10-21,Eldoret,PMS,556044,0,0,556044,554730,-1314
INV-BAL-641521,2026-02-24,Eldoret,JETA1,515616,0,83489,432127,428676,-3451
INV-BAL-347483,2025-03-14,Mombasa (Kipevu),HFO,830298,0,0,830298,829420,-878
INV-BAL-691539,2025-07-09,Mombasa (Kipevu),AGO,894181,0,0,894181,892749,-1432
INV-BAL-197485,2025-10-15,Kisumu,JETA1,1221076,0,59845,1161231,1157687,-3544
INV-BAL-929531,2026-04-18,Eldoret,AGO,856613,0,122082,734531,731059,-3472
INV-BAL-887243,2026-06-03,Nairobi,JETA1,1348837,0,58790,1290047,1285940,-4107
INV-BAL-298785,2025-11-12,Nairobi,PMS,1980725,0,0,1980725,1980863,138
INV-BAL-045495,2026-04-08,Mombasa (Kipevu),LUB,797658,579814,42700,1334772,1330738,-4034
INV-BAL-161148,2025-10-17,Mombasa (KOSF),PMS,1418378,0,0,1418378,1419311,933
